152.77
145.73
136.63
126.69
116.55
106.59
97.14
88.2
81
75.26
71.57
70.31
71.61
75.34
81.12
88.34
97.3
106.76
116.72
126.86
136.78
145.84
152.81
155.57
152.74
145.73
136.64
126.71
116.57
106.61
97.15
88.2
80.98
75.21
71.5
70.22
71.51
75.22
80.99
88.21
97.16
106.62
116.58
126.72
136.64
145.71
152.69
155.48
152.69
145.72
136.65
126.73
116.58
106.62
97.14
88.2
80.95
75.16
71.43
70.12
71.39
75.09
80.86
88.08
97.02
106.48
116.44
126.57
136.49
145.56
152.55
155.38
152.64
145.7
136.65
126.73
116.59
106.62
97.14
88.17
80.91
75.1
71.35
70.02
71.27
74.96
80.72
87.95
96.87
106.33
116.29
126.42
136.35
145.42
152.42
155.27
152.58
145.68
136.65
126.74
116.59
106.62
97.12
88.15
80.87
75.04
71.26
69.91
71.15
74.82
80.57
87.81
96.72
106.18
116.14
126.27
136.19
145.27
152.27
155.15
152.51
145.65
136.63
126.73
116.59
106.61
97.1
88.11
80.81
74.96
71.16
69.8
71.01
74.68
80.42
87.66
96.56
106.02
115.98
126.12
136.04
145.11
152.12
155.03
152.44
145.61
136.62
126.72
116.58
106.59
97.08
88.07
80.75
74.88
71.06
69.67
70.87
74.52
80.26
87.51
96.4
105.86
115.82
125.96
135.88
144.95
151.96
154.9
152.35
145.56
136.59
126.7
116.56
106.57
97.04
88.03
80.69
74.79
70.95
69.54
70.72
74.37
80.1
87.35
96.23
105.7
115.66
125.79
135.71
144.78
151.8
154.76
152.26
145.51
136.56
126.68
116.54
106.54
97
87.98
80.62
74.7
70.83
69.4
70.57
74.2
79.93
87.19
96.06
105.53
115.49
125.63
135.54
144.61
151.63
154.62
152.16
145.45
136.52
126.65
116.51
106.5
96.96
87.92
80.53
74.6
70.71
69.25
70.41
74.03
79.76
87.02
95.89
105.36
115.32
125.45
135.37
144.43
151.46
154.47
152.05
145.38
136.47
126.61
116.47
106.46
96.91
87.86
80.45
74.49
70.57
69.1
70.24
73.85
79.58
86.85
95.71
105.18
115.14
125.28
135.19
144.25
151.28
154.31
151.94
145.3
136.42
126.57
116.43
106.41
96.85
87.78
80.35
74.37
70.43
68.94
70.06
73.67
79.39
86.67
95.53
105
114.97
125.1
135.01
144.06
151.09
154.14
151.81
145.22
136.36
126.52
116.38
106.36
96.78
87.7
80.25
74.25
70.29
68.77
69.88
73.48
79.2
86.49
95.34
104.82
114.79
124.92
134.83
143.88
150.9
153.96
151.68
145.13
136.29
126.46
116.32
106.29
96.71
87.62
80.14
74.12
70.13
68.6
69.7
73.29
79.01
86.3
95.16
104.63
114.6
124.74
134.64
143.68
150.7
153.78
151.54
145.03
136.22
126.4
116.26
106.22
96.63
87.53
80.03
73.98
69.97
68.42
69.5
73.09
78.81
86.12
94.96
104.44
114.42
124.55
134.45
143.48
150.5
153.59
151.4
144.92
136.13
126.33
116.19
106.15
96.54
87.44
79.91
73.84
69.81
68.24
69.3
72.89
78.61
85.93
94.77
104.25
114.23
124.36
134.26
143.28
150.29
153.4
151.24
144.81
136.04
126.25
116.11
106.07
96.45
87.34
79.78
73.68
69.63
68.04
69.1
72.68
78.4
85.72
94.57
104.06
114.03
124.17
134.06
143.08
150.08
153.2
151.08
144.68
135.95
126.16
116.03
105.98
96.35
87.23
79.65
73.52
69.45
67.84
68.89
72.46
78.19
85.52
94.36
103.86
113.84
123.97
133.86
142.87
149.86
152.99
150.91
144.55
135.84
126.07
115.94
105.88
96.24
87.11
79.5
73.36
69.26
67.63
68.67
72.24
77.97
85.32
94.16
103.66
113.64
123.77
133.65
142.66
149.64
152.78
150.73
144.42
135.73
125.97
115.84
105.78
96.13
86.98
79.35
73.19
69.07
67.42
68.45
72.02
77.75
85.11
93.95
103.45
113.44
123.57
133.45
142.44
149.41
152.56
150.55
144.27
135.62
125.87
115.74
105.68
96.01
86.86
79.2
73.01
68.87
67.2
68.22
71.78
77.52
84.89
93.74
103.25
113.24
123.37
133.24
142.22
149.18
152.33
150.35
144.12
135.49
125.76
115.63
105.56
95.88
86.72
79.04
72.82
68.66
66.98
67.98
71.55
77.29
84.68
93.52
103.04
113.03
123.16
133.03
142
148.94
152.1
150.15
143.96
135.36
125.64
115.52
105.44
95.75
86.58
78.87
72.63
68.44
66.75
67.74
71.31
77.06
84.45
93.3
102.83
112.83
122.96
132.81
141.77
148.7
151.86
149.95
143.79
135.22
125.51
115.39
105.31
95.61
86.43
78.69
72.43
68.22
66.51
67.5
71.07
76.82
84.23
93.08
102.62
112.62
122.75
132.6
141.54
148.46
151.61
149.73
143.62
135.07
125.38
115.26
105.18
95.47
86.27
78.51
72.23
68
66.27
67.25
70.82
76.58
84
92.86
102.4
112.41
122.53
132.38
141.31
148.21
151.36
149.51
143.44
134.92
125.24
115.13
105.04
95.31
86.11
78.32
72.02
67.76
66.02
66.99
70.56
76.34
83.77
92.63
102.18
112.19
122.32
132.16
141.07
147.95
151.11
149.29
143.25
134.76
125.09
114.98
104.89
95.16
85.94
78.13
71.8
67.52
65.76
66.73
70.31
76.09
83.53
92.41
101.96
111.98
122.1
131.93
140.83
147.7
150.85
149.05
143.05
134.59
124.94
114.84
104.74
94.99
85.76
77.93
71.57
67.28
65.5
66.47
70.04
75.83
83.3
92.18
101.74
111.76
121.89
131.71
140.59
147.43
150.58
148.81
142.85
134.42
124.78
114.68
104.58
94.82
85.58
77.72
71.34
67.03
65.24
66.2
69.78
75.58
83.06
91.95
101.52
111.54
121.67
131.48
140.34
147.17
150.31
148.56
142.64
134.23
124.61
114.52
104.41
94.64
85.4
77.51
71.11
66.77
64.97
65.92
69.51
75.32
82.82
91.71
101.29
111.32
121.44
131.25
140.09
146.9
150.03
148.31
142.43
134.05
124.44
114.35
104.24
94.46
85.2
77.29
70.87
66.51
64.69
65.64
69.24
75.06
82.57
91.48
101.07
111.1
121.22
131.01
139.84
146.63
149.75
148.05
142.2
133.85
124.26
114.17
104.06
94.27
85
77.07
70.62
66.24
64.41
65.36
68.96
74.8
82.33
91.24
100.84
110.88
121
130.78
139.59
146.35
149.46
147.78
141.97
133.65
124.08
113.99
103.87
94.08
84.8
76.84
70.37
65.97
64.12
65.07
68.68
74.53
82.08
91
100.61
110.65
120.77
130.54
139.33
146.07
149.17
147.51
141.74
133.44
123.88
113.81
103.68
93.88
84.58
76.6
70.11
65.69
63.83
64.77
68.39
74.26
81.82
90.16
100.38
110.42
120.54
130.3
139.07
145.78
148.87
147.24
141.49
133.23
123.69
113.61
103.49
93.67
84.37
76.36
69.84
65.4
63.54
64.48
68.11
73.99
81.57
89.96
100.15
110.2
120.31
130.06
138.81
145.5
148.57
146.95
141.25
133.01
123.48
113.42
103.29
93.46
84.14
76.11
69.57
65.11
63.23
64.18
67.81
73.72
81.31
89.76
99.91
109.97
120.08
129.82
138.55
145.21
148.27
146.66
140.99
132.78
123.27
113.21
103.08
93.24
83.91
75.86
69.3
64.82
62.93
63.87
67.52
73.44
81.06
89.55
99.68
109.74
119.85
129.57
138.28
144.91
147.96
146.37
140.73
132.55
123.05
113
102.87
93.02
83.68
75.6
69.02
64.52
62.62
63.56
67.22
73.16
80.8
89.33
99.44
109.51
119.61
129.33
138.01
144.61
147.65
146.07
140.46
132.31
122.83
112.79
102.65
92.79
83.44
75.34
68.73
64.22
62.3
63.25
66.92
72.88
80.53
89.12
99.21
109.27
119.37
129.08
137.74
144.31
147.33
145.77
140.19
132.06
122.6
112.56
102.42
92.56
83.19
75.07
68.44
63.91
61.99
62.93
66.62
72.59
80.27
88.9
98.97
109.04
119.14
128.83
137.47
144.01
147.01
145.46
139.91
131.81
122.37
112.34
102.19
92.32
82.94
74.8
68.15
63.59
61.66
62.61
66.31
72.31
80.01
88.67
98.73
108.8
118.9
128.58
137.19
143.7
146.68
145.14
139.63
131.56
122.13
112.1
101.96
92.07
82.69
74.52
67.85
63.28
61.34
62.29
66.01
72.02
79.74
88.45
98.49
108.57
118.66
128.32
136.91
143.39
146.35
144.82
139.34
131.3
121.89
111.87
101.72
91.83
82.43
74.24
67.54
62.95
61
61.96
65.69
71.73
79.47
88.21
98.25
108.33
118.42
128.07
136.63
143.08
146.02
144.5
139.04
131.03
121.64
111.62
101.48
91.57
82.16
73.95
67.23
62.63
60.67
61.63
65.38
71.44
79.2
87.98
98
108.09
118.17
127.81
136.35
142.77
145.68
144.17
138.74
130.76
121.38
111.38
101.23
91.31
81.89
73.66
66.92
